-10.883,-45.763,242.55,-0.67106,0.48947,-0.55687,5296.6,-0.3561,-0.87158,-0.33696,0
-21.552,-45.88,255.2,-0.63033,0.49211,-0.60044,5292.2,-0.33482,-0.87012,-0.36165,0
-32.501,-44.536,267.27,-0.58615,0.49121,-0.64432,5290.6,-0.30566,-0.87056,-0.38561,0
-44.465,-44.922,278.66,-0.53785,0.49065,-0.68555,5289.3,-0.27502,-0.87082,-0.40748,0
-57.134,-45.53,289.99,-0.48703,0.49141,-0.72202,5289.1,-0.24608,-0.87041,-0.42641,0
-71.157,-44.73,300.29,-0.43713,0.49115,-0.75345,5287.1,-0.21578,-0.87053,-0.44228,0
-84.233,-44.485,309.52,-0.38576,0.49224,-0.78031,5288.2,-0.18689,-0.86993,-0.45638,0
-97.457,-44.434,318.25,-0.33233,0.49051,-0.80558,5287.8,-0.15138,-0.87079,-0.46776,0
-111.9,-43.864,326.55,-0.27138,0.49131,-0.82763,5288.1,-0.12121,-0.8705,-0.47701,0
-126.95,-45.111,334.8,-0.20995,0.48805,-0.84719,5286.8,-0.090707,-0.87248,-0.48015,0
-143.55,-45.166,342.01,-0.14989,0.48446,-0.86187,5284.2,-0.058572,-0.87454,-0.4814,0
-159.18,-45.712,348.25,-0.092985,0.48344,-0.87043,5284.1,-0.026222,-0.8751,-0.48323,0
-174.52,-44.393,353.5,-0.037437,0.47972,-0.87662,5282.2,0.0075965,-0.87707,-0.4803,0
-190.52,-43.883,357.87,0.020875,0.47774,-0.87825,5282.3,0.043057,-0.87806,-0.47661,0
-208.94,-43.766,361.62,0.083369,0.4738,-0.87668,5280.3,0.071048,-0.88033,-0.46901,0
-226.07,-44.926,364.03,0.14319,0.47201,-0.86989,5279.1,0.10375,-0.88126,-0.4611,0
-246.37,-44.249,364.93,0.20524,0.46812,-0.8595,5276.2,0.13405,-0.88337,-0.4491,0
-263.67,-45.247,365.44,0.26149,0.46232,-0.84728,5273.7,0.16191,-0.8864,-0.43369,0
-282.45,-44.603,364.66,0.31686,0.45836,-0.83037,5273.7,0.18792,-0.88846,-0.41871,0
-300.56,-43.799,362.29,0.36831,0.45474,-0.8109,5272.7,0.21453,-0.89025,-0.40179,0
-318.9,-44.7,358.08,0.42498,0.45185,-0.78436,5271.2,0.24097,-0.89171,-0.38313,0
-338.25,-44.64,351.61,0.49069,0.44643,-0.74828,5271.3,0.26756,-0.89449,-0.3582,0
-356.92,-44.863,343.97,0.54581,0.44374,-0.71077,5270.6,0.29134,-0.89584,-0.33555,0
-374.41,-44.165,334.35,0.59424,0.44192,-0.672,5269,0.3134,-0.89671,-0.31256,0
-390.6,-45.357,323.8,0.63524,0.4414,-0.63375,5270.1,0.33518,-0.89684,-0.28867,0
-406.5,-44.289,310.94,0.67726,0.44109,-0.58886,5270.9,0.35659,-0.89686,-0.26168,0
-93.667,-48.845,-141.29,-0.46703,0.45817,0.75628,5265.4,-0.26002,-0.88864,0.37777,0
-111.78,-48.465,-145.86,-0.41574,0.45916,0.78507,5266,-0.23562,-0.88811,0.39464,0
-80.75,-1.5307,-146.94,-0.44954,0.33104,0.82965,5265.5,-0.19578,-0.94272,0.27008,0
-104.74,0.80391,288.03,-0.58266,0.32896,-0.74316,5271.8,-0.1771,-0.94384,-0.27894,0
-118.28,0.72563,296.09,-0.55257,0.3294,-0.76561,5267.2,-0.16699,-0.94372,-0.28551,0
-131.33,1.2854,303.18,-0.51722,0.32995,-0.78969,5266.6,-0.15497,-0.94355,-0.29273,0
-144.12,1.8129,310.05,-0.49732,0.32976,-0.80245,5264.2,-0.14855,-0.94365,-0.29572,0
-155.01,2.5134,315.69,-0.48808,0.32816,-0.80876,5261.1,-0.14628,-0.94428,-0.29486,0
-162.45,2.0169,319.58,-0.48396,0.32501,-0.8125,5260,-0.14602,-0.94545,-0.29122,0
-164.71,1.3306,321,-0.42105,0.3228,-0.84765,5262.6,-0.1256,-0.94628,-0.29797,0
-166.77,1.0531,321.98,-0.4024,0.29424,-0.86689,5261,-0.10343,-0.95549,-0.2763,0
-168.04,1.2165,322.45,-0.38635,0.2793,-0.87905,5263.6,-0.087611,-0.95985,-0.26647,0
-181.55,1.3099,328.31,-0.38463,0.26315,-0.88477,5259.9,-0.076572,-0.9643,-0.25351,0
-195.53,0.56588,335.57,-0.34054,0.26197,-0.903,5258.1,-0.066584,-0.96471,-0.25476,0
-202.01,0.1468,342.27,-0.29506,0.25897,-0.91971,5256.4,-0.05603,-0.9656,-0.25392,0
-200.37,0.2632,357.99,-0.27798,0.2566,-0.92568,5253.9,-0.050483,-0.96623,-0.25269,0
-199.46,1.3603,375.02,-0.27119,0.25779,-0.92736,5254.2,-0.047387,-0.96587,-0.25464,0
-204.23,1.5687,384.73,-0.26626,0.25821,-0.92867,5257.2,-0.042319,-0.96566,-0.25636,0
-220.52,0.78253,387.88,-0.23643,0.2578,-0.93682,5256.5,-0.033634,-0.96575,-0.25728,0
-238.31,-0.20572,389.99,-0.16494,0.25817,-0.95192,5258.6,-0.015746,-0.9657,-0.25918,0
-255.84,-0.29277,391.06,-0.095858,0.25949,-0.96098,5257.9,0.0014098,-0.96539,-0.26082,0
-131.01,-48.66,-150.03,-0.35853,0.46091,0.8118,5266.9,-0.20784,-0.8872,0.41193,0
-149.14,-48.469,-151.05,-0.30002,0.46385,0.83356,5267.1,-0.17806,-0.88569,0.42877,0
-99.339,-1.6569,-161.56,-0.42427,0.33152,0.84267,5265.4,-0.18787,-0.94255,0.27623,0
-419.84,-45.193,297.29,0.71383,0.44204,-0.54318,5271.5,0.37588,-0.89627,-0.23541,0
-167.55,-48.182,-149.99,-0.23803,0.47065,0.84961,5267,-0.15064,-0.88205,0.44642,0
-432.54,-45.329,281.45,0.75475,0.44428,-0.48268,5273.5,0.39447,-0.89524,-0.20721,0
-443.62,-45.125,264.49,0.78815,0.44588,-0.42428,5275.2,0.40851,-0.89457,-0.18125,0
-452.55,-44.674,246.48,0.81772,0.44655,-0.36322,5276.7,0.42273,-0.89416,-0.1476,0
-459.63,-46.75,228.16,0.84094,0.44885,-0.30224,5277,0.43427,-0.89303,-0.11793,0
-464.61,-46.822,209.84,0.86069,0.44938,-0.23933,5277.5,0.44205,-0.8928,-0.086641,0
-274.4,-0.30054,390.8,-0.019627,0.26045,-0.96529,5256.8,0.018947,-0.9652,-0.26081,0
-291.56,0.13462,389.59,0.068765,0.26095,-0.9629,5257.5,0.038233,-0.96517,-0.25883,0
-305.63,0.63328,387.93,0.12486,0.26109,-0.95721,5258.9,0.050869,-0.96517,-0.25662,0
-119.37,-1.6307,-175.96,-0.35155,0.33047,0.8759,5267.9,-0.16442,-0.94288,0.28975,0
-319.89,1.3501,385.81,0.14736,0.25985,-0.95434,5259.6,0.057896,-0.96548,-0.25395,0
7.3289,-143.12,-82.381,-0.61096,0.66272,0.43305,5284.1,-0.55971,-0.74845,0.35573,0
20.728,-144.87,-66.395,-0.64962,0.66314,0.37181,5287.7,-0.58647,-0.74831,0.30997,0
-1.8546,-147.73,-96.925,-0.57752,0.6547,0.48768,5279.1,-0.50738,-0.75584,0.41385,0
-15.909,-147.71,-109.35,-0.56912,0.64997,0.50362,5281.2,-0.50335,-0.75972,0.41167,0
-34.789,-147.71,-122.16,-0.53309,0.64517,0.54734,5281.1,-0.48068,-0.76333,0.4316,0
-52.25,-147.97,-130.89,-0.48807,0.64611,0.5868,5280,-0.45308,-0.76218,0.46238,0
-70.777,-147.03,-138.7,-0.42298,0.65044,0.63088,5277.2,-0.41176,-0.75817,0.5056,0
-90.004,-148.95,-143.79,-0.37915,0.65617,0.65245,5277,-0.38172,-0.75321,0.53568,0
31.582,-145.49,-48.311,-0.67437,0.66414,0.32271,5289.1,-0.60718,-0.74747,0.26949,0
40.577,-145.01,-31.325,-0.69425,0.66429,0.277,5291.2,-0.62322,-0.74736,0.23032,0
47.371,-145.11,-13.594,-0.70935,0.66578,0.23143,5291.1,-0.63766,-0.74606,0.1918,0
53.59,-143.84,7.5989,-0.72203,0.66864,0.17778,5292.8,-0.65192,-0.74354,0.14881,0
56.244,-143.45,25.881,-0.72801,0.67273,0.13207,5294.3,-0.66428,-0.73982,0.10672,0
57.912,-144.28,45.223,-0.72933,0.6791,0.083035,5295.3,-0.67591,-0.734,0.066296,0
57.498,-145.24,65.863,-0.73118,0.68163,0.027546,5297,-0.68141,-0.73168,0.018218,0
56.108,-145.05,84.63,-0.72741,0.68567,-0.026973,5298.3,-0.68512,-0.72791,-0.027421,0
53.183,-145.34,102.98,-0.72046,0.68976,-0.071818,5299,-0.68538,-0.724,-0.077968,0
49.921,-146.1,119.45,-0.71112,0.69413,-0.11177,5299.3,-0.68116,-0.71957,-0.13503,0
45.362,-144.3,136.69,-0.6963,0.69992,-0.15899,5300.4,-0.6759,-0.71395,-0.18285,0
40.119,-145.55,154.01,-0.67963,0.70392,-0.20639,5303.6,-0.66617,-0.71006,-0.22811,0
34.051,-145.56,169.79,-0.66566,0.70773,-0.23668,5304.5,-0.65787,-0.70625,-0.26157,0
25.837,-143.5,187.35,-0.63566,0.71116,-0.30032,5306.8,-0.63838,-0.70299,-0.31349,0
18.101,-144.96,201.91,-0.6104,0.71495,-0.34096,5309.8,-0.61913,-0.69913,-0.35762,0
-107.58,-147.92,-146.99,-0.33504,0.66489,0.66758,5277,-0.3516,-0.74558,0.56611,0
-128.58,-147.18,-151.22,-0.27508,0.67035,0.68918,5274.9,-0.31011,-0.74038,0.59637,0
-146.62,-147.84,-152.21,-0.22285,0.67684,0.70159,5276.1,-0.2662,-0.73459,0.62411,0
-165.29,-148.19,-152.44,-0.17145,0.68153,0.71142,5277.1,-0.22164,-0.73028,0.64619,0
-183.47,-147.88,-150.2,-0.11871,0.68584,0.718,5278.2,-0.17659,-0.72617,0.66445,0
8.939,-144.7,216.67,-0.58082,0.71869,-0.38228,5312.4,-0.59852,-0.69533,-0.39787,0
-1.5942,-143.96,231.48,-0.5494,0.71989,-0.42417,5312.3,-0.56976,-0.69409,-0.44001,0
-10.713,-144.71,244.48,-0.51822,0.72058,-0.46066,5314.8,-0.53584,-0.69336,-0.48179,0
-21.871,-144.71,257.11,-0.48375,0.72127,-0.49574,5311.8,-0.49943,-0.69264,-0.5204,0
-32.621,-145.36,268.83,-0.45008,0.72106,-0.52678,5313.9,-0.46144,-0.69284,-0.55412,0
-44.57,-144.64,279.73,-0.41387,0.72127,-0.55541,5314.5,-0.42173,-0.69261,-0.58518,0
-55.699,-144.87,290.1,-0.38072,0.7213,-0.5786,5315.1,-0.38295,-0.69253,-0.61135,0
-69.116,-143.73,300.49,-0.33011,0.72135,-0.60884,5312.4,-0.33242,-0.69251,-0.64025,0
-82.594,-143.95,310.27,-0.28773,0.71967,-0.6319,5313.3,-0.29027,-0.69429,-0.65856,0
-96.989,-144.16,319.49,-0.23641,0.71735,-0.65537,5309.5,-0.23855,-0.6967,-0.67653,0
-111.6,-144.01,328,-0.19127,0.71326,-0.67429,5308.7,-0.1906,-0.70089,-0.68733,0
-126.94,-144.8,335.77,-0.14421,0.71077,-0.68848,5307.5,-0.14211,-0.70341,-0.69643,0
-141.57,-145.09,342.66,-0.09716,0.70589,-0.70163,5306.2,-0.092289,-0.70832,-0.69984,0
-157.87,-144.86,349.53,-0.044733,0.70021,-0.71253,5304.5,-0.041704,-0.71393,-0.69897,0
-174.83,-144.57,355.27,0.0074913,0.6946,-0.71936,5304,0.0074402,-0.7194,-0.69456,0
-189.84,-144.08,359.35,0.054097,0.68876,-0.72297,5303.4,0.056053,-0.72498,-0.68649,0
-207.42,-143.05,363.08,0.10666,0.68237,-0.72319,5299.9,0.10758,-0.73099,-0.67386,0
-224.8,-142.14,365.39,0.15871,0.6769,-0.71876,5298.3,0.15988,-0.736,-0.65783,0
-243.09,-143.48,366.75,0.20929,0.67021,-0.71205,5294.8,0.20197,-0.7421,-0.63913,0
-261.86,-143.76,366.78,0.26102,0.664,-0.7007,5291.3,0.2441,-0.74767,-0.61758,0
-281.58,-144.31,365.21,0.31472,0.65593,-0.68608,5289.9,0.28064,-0.75479,-0.5929,0
-300.02,-144.01,362.54,0.36001,0.65148,-0.6678,5288.7,0.31574,-0.75864,-0.56989,0
-319.22,-143.08,358.35,0.41259,0.64337,-0.64486,5288.6,0.3515,-0.76554,-0.53888,0
-338.57,-143.22,352.52,0.4589,0.63802,-0.61834,5286.8,0.3846,-0.77001,-0.50908,0
-356.05,-143.21,345.12,0.50121,0.63418,-0.58873,5286,0.41868,-0.77315,-0.47639,0
-373.9,-143.27,335.61,0.54296,0.63129,-0.55377,5285.7,0.45067,-0.77549,-0.44217,0
-405.81,-143.96,310.96,0.61108,0.63007,-0.47916,5285.6,0.50492,-0.77646,-0.37705,0
-390.19,-143.78,323.85,0.57925,0.63081,-0.51627,5283.3,0.47932,-0.77587,-0.41022,0
-418.85,-144.64,296.98,0.64532,0.63113,-0.43039,5286.9,0.53463,-0.77556,-0.33566,0
-442.9,-144.65,263.7,0.69704,0.63169,-0.33927,5289,0.57537,-0.77511,-0.26107,0
-451.07,-143.64,246.66,0.71441,0.63383,-0.29645,5289.7,0.59386,-0.77328,-0.2222,0
-431.24,-144.41,280.81,0.67174,0.63138,-0.38747,5287.5,0.55565,-0.77536,-0.30012,0
-467.06,-144.79,189.3,0.75215,0.64537,-0.13333,5287.6,0.6402,-0.76356,-0.084379,0
-458.39,-144.22,227.86,0.73246,0.63692,-0.24049,5290.3,0.61263,-0.77069,-0.17525,0
-202.7,-148.24,-148.07,-0.056339,0.68981,0.72179,5277.7,-0.12033,-0.72236,0.68097,0
-220.03,-147.08,-144.31,-0.0022694,0.69488,0.71912,5280.1,-0.072125,-0.71736,0.69296,0
-237.32,-146.47,-139.02,0.035796,0.70012,0.71313,5281,-0.036429,-0.7122,0.70103,0
-253.37,-146.53,-133.69,0.074637,0.70349,0.70677,5284,0.010585,-0.70927,0.70486,0
-268.96,-146.25,-127.15,0.11497,0.70779,0.697,5283.5,0.058813,-0.70527,0.70649,0
-469.58,-144.93,169.99,0.75412,0.65215,-0.077532,5287.8,0.65155,-0.75774,-0.036316,0
-284.99,-146.71,-119.86,0.16294,0.71065,0.68441,5283.8,0.10631,-0.70229,0.70391,0
-463.57,-145.71,209.16,0.74456,0.64068,-0.1875,5289.6,0.62739,-0.76755,-0.13131,0
-300.58,-146.61,-111.76,0.22354,0.70994,0.66785,5282.7,0.16145,-0.70269,0.69294,0
-314.94,-146.73,-103.81,0.26977,0.71099,0.6494,5282.7,0.20782,-0.7015,0.6817,0
-328.33,-146.43,-94.582,0.31277,0.71133,0.62944,5282.8,0.25561,-0.70127,0.66549,0
-340.88,-145.96,-85.13,0.34945,0.71363,0.60714,5283.3,0.29982,-0.69908,0.64915,0
-353.04,-145.43,-75.431,0.37973,0.714,0.58823,5284.9,0.33694,-0.69892,0.63085,0
-366.13,-146.29,-64.48,0.41847,0.71305,0.56253,5283.8,0.37741,-0.69989,0.60639,0
-378.03,-146.26,-53.307,0.4626,0.71197,0.5283,5284,0.42593,-0.7011,0.57188,0
-388.9,-146.06,-41.416,0.49247,0.7119,0.50068,5283.4,0.46122,-0.70132,0.54354,0
-410.2,-146.82,-16.035,0.55541,0.70569,0.43991,5284.3,0.52659,-0.7079,0.47073,0
-399.38,-146.85,-29.525,0.52372,0.70924,0.47191,5284.5,0.49493,-0.70419,0.50907,0
-420.34,-147.4,-1.9197,0.58481,0.70302,0.40468,5286.5,0.55524,-0.71062,0.43212,0
-429.01,-146.58,12.773,0.61407,0.69926,0.366,5286.9,0.58012,-0.71431,0.39144,0
-437.56,-145.74,28.517,0.64338,0.69525,0.32044,5287.1,0.6025,-0.7181,0.34833,0
-445.23,-145.69,43.992,0.66888,0.69047,0.27541,5287.3,0.62037,-0.7226,0.30495,0
-452.5,-146.5,61.027,0.69085,0.68581,0.22889,5287.9,0.63605,-0.72703,0.25859,0
-458.29,-146.14,78.07,0.71136,0.67937,0.18005,5286.3,0.64678,-0.73304,0.21054,0
-470.23,-145.13,150.61,0.75408,0.65641,-0.022065,5287.4,0.65673,-0.75401,0.013004,0
-466.13,-146.51,113.97,0.73929,0.66946,0.072676,5286.8,0.66186,-0.74227,0.10482,0
-462.34,-146.28,95.693,0.72844,0.67461,0.11953,5286,0.65805,-0.73748,0.15197,0
-468.87,-145.54,131.55,0.74822,0.66285,0.02817,5286.2,0.66069,-0.7483,0.05953,0
-468.28,-46.935,190.27,0.87351,0.45386,-0.17603,5277.9,0.45168,-0.89051,-0.054642,0
-469.93,-46.908,171.14,0.88373,0.45432,-0.11232,5277.4,0.45491,-0.89027,-0.021869,0
-469.84,-47.612,151.61,0.88772,0.45778,-0.048827,5276.9,0.45867,-0.88857,0.0081769,0
-468.41,-47.797,132.52,0.88623,0.46305,0.013837,5274.8,0.46229,-0.88591,0.038156,0
-465.59,-47.568,113.44,0.87936,0.46969,0.078216,5275.8,0.46524,-0.8825,0.068856,0
-461.64,-46.22,94.908,0.87157,0.47121,0.1354,5274.9,0.46146,-0.88172,0.098089,0
-456.81,-45.806,78.292,0.85963,0.47288,0.19344,5275.5,0.45588,-0.88087,0.12745,0
-451.32,-46.255,61.885,0.84363,0.47595,0.24851,5274.9,0.44971,-0.87922,0.15727,0
-187.5,-47.722,-148.83,-0.17099,0.47305,0.86428,5268.7,-0.12118,-0.88064,0.45803,0
-204.97,-48.311,-146.6,-0.10358,0.4763,0.87316,5269.7,-0.08869,-0.87881,0.46886,0
-221.93,-48.472,-143.22,-0.041731,0.47788,0.87744,5269.9,-0.056671,-0.87792,0.47544,0
-239.91,-48.103,-138.51,0.034093,0.48168,0.87568,5269.9,-0.019609,-0.8757,0.48246,0
-255.92,-47.937,-133.07,0.10527,0.48557,0.86783,5269,0.022883,-0.87364,0.48604,0
-444.44,-47.285,45.388,0.82212,0.47978,0.30648,5275.2,0.44145,-0.87716,0.189,0
-272.2,-47.47,-126.98,0.16561,0.48734,0.85737,5270.8,0.060716,-0.87276,0.48436,0
-287.5,-47.557,-119.75,0.2262,0.48871,0.84262,5272.2,0.098096,-0.87207,0.47945,0
-301.76,-48.324,-112.33,0.28296,0.49025,0.82437,5271.7,0.13641,-0.87133,0.47135,0
-436.42,-47.301,29.032,0.79566,0.48574,0.36191,5273.4,0.43292,-0.87389,0.22112,0
-428.03,-47.156,13.771,0.76766,0.48716,0.41638,5273.1,0.41718,-0.87308,0.25237,0
-419.87,-47.813,-0.070227,0.74363,0.48819,0.45682,5271.4,0.40148,-0.87241,0.27877,0
-410.72,-47.088,-13.995,0.71118,0.4901,0.50401,5268.7,0.38198,-0.87126,0.30822,0
-401.03,-47.539,-27.324,0.67392,0.4906,0.55239,5268.8,0.35771,-0.87088,0.33707,0
-390.34,-47.745,-40.43,0.62587,0.49342,0.60401,5270.2,0.33238,-0.86934,0.36576,0
-379.27,-47.625,-52.609,0.58151,0.49382,0.64652,5269.5,0.3077,-0.86917,0.38712,0
-367.35,-48.052,-63.277,0.53507,0.49506,0.68455,5270.5,0.28367,-0.86855,0.40639,0
-355.09,-47.895,-74.517,0.48437,0.49583,0.72079,5269.7,0.25666,-0.86817,0.42474,0
-342.29,-48.059,-85.422,0.43423,0.49428,0.75308,5272.4,0.22875,-0.86911,0.43854,0
-329.94,-48.314,-94.664,0.39078,0.49491,0.77612,5272.1,0.20382,-0.86875,0.45136,0
-316.52,-48.123,-103.71,0.33188,0.49185,0.80494,5273.1,0.16775,-0.87048,0.46273,0
-333.51,0.8739,383.29,0.17043,0.25827,-0.95092,5259,0.064859,-0.96589,-0.25071,0
-346.23,-0.14603,379.99,0.22654,0.25796,-0.93922,5259.4,0.080851,-0.96594,-0.24579,0
-356.85,-0.51177,376.29,0.25168,0.25696,-0.93308,5259.1,0.08914,-0.96617,-0.24203,0
-367.87,-0.26143,371.25,0.35715,0.25879,-0.89748,5262.4,0.11881,-0.96563,-0.23116,0
-379.13,-0.24215,364.69,0.42154,0.2594,-0.86892,5262.1,0.13716,-0.96543,-0.22167,0
-390.44,-0.21072,357.04,0.49078,0.26064,-0.83139,5263.2,0.15679,-0.96505,-0.20999,0
-401.91,-0.20246,348.2,0.55896,0.26204,-0.7867,5264.5,0.17564,-0.96464,-0.19651,0
-412.81,0.039164,338.34,0.62534,0.26387,-0.73439,5266.2,0.19443,-0.9641,-0.18085,0
-423.07,-0.16552,328.15,0.68524,0.26509,-0.67836,5268.1,0.20987,-0.96377,-0.16463,0
-431.48,-0.43682,318.87,0.72676,0.26522,-0.63363,5269.7,0.21856,-0.9638,-0.15273,0
